id,user,text,rating,created_at
9207,user068,[광고] 지금 구매하면 사은품 증정! 재구매 의사 100% 강추합니다 😍,5,12.03.2026
9208,user102,구매처: http://shop.example.com 방문하세요 색감이 사진이랑 똑같아서 만족합니다 🙏 http://bit.ly/abc123,,2026-03-05T22:06:00
9209,user058,[광고] 지금 구매하면 사은품 증정! 재구매 의사 100% 강추합니다 🙏 https://example.com/event,4,
9210,user004,아직 잘 모르겠어요 더 써봐야 할 듯 👍,3,2026-04-04
9211,user012,구매처: http://shop.example.com 방문하세요 사이즈도 딱 맞고 마감이 깔끔해요 ㅠㅠ http://bit.ly/abc123,5,2026/06/28 20:30
9212,user066,[광고] 지금 구매하면 사은품 증정! 생각보다 너무 작고 부실해요 👍 https://example.com/event,1,08.04.2026
9213,user006,생각보다 너무 작고 부실해요 ㅠㅠ,2,2026-01-08T02:15:00
9214,user035,구매처: http://shop.example.com 방문하세요 재구매 의사 100% 강추합니다 😍,5,
9215,user035,구매처: http://shop.example.com 방문하세요 사이즈도 딱 맞고 마감이 깔끔해요 👍,4,2026-01-04
9216,user068,가격대비 그럭저럭이에요 https://example.com/event,3,2026/05/02 03:39
9217,user114,협찬 받아 작성한 후기입니다. 색감이 사진이랑 똑같아서 만족합니다 🙏,5,25.05.2026
9218,user024,협찬 받아 작성한 후기입니다. 생각보다 너무 작고 부실해요 ㅠㅠ,2,2026-05-28T18:37:00
9219,user035,구매처: http://shop.example.com 방문하세요 고객센터 연결도 안 되고 최악이에요 👍,1,
9220,user065,가격대비 그럭저럭이에요 😡,3,2026-03-15
9221,user107,구매처: http://shop.example.com 방문하세요 재구매 의사 100% 강추합니다 😡,5,2026/02/25 10:17
9222,user024,[광고] 지금 구매하면 사은품 증정! 생각보다 너무 작고 부실해요 http://bit.ly/abc123,2,18.03.2026
9223,user021,아직 잘 모르겠어요 더 써봐야 할 듯 😡,3,2026-01-01T13:39:00
9224,user076,협찬 받아 작성한 후기입니다. 가격대비 그럭저럭이에요 🔥 https://example.com/event,3,
9225,user109,[광고] 지금 구매하면 사은품 증정! 가성비 최고입니다 또 살게요 👍 http://bit.ly/abc123,5,2026-02-01
9226,user058,가성비 최고입니다 또 살게요 😍,5,2026/06/08 17:28
9227,user088,구매처: http://shop.example.com 방문하세요 사이즈도 딱 맞고 마감이 깔끔해요 https://example.com/event,4,24.02.2026
9228,user051,구매처: http://shop.example.com 방문하세요 포장도 꼼꼼하고 품질이 기대 이상이에요 🙏,5,2026-06-13T04:49:00
9229,user105,협찬 받아 작성한 후기입니다. 가성비 최고입니다 또 살게요 ㅠㅠ,4,
9230,user032,가성비 최고입니다 또 살게요 🙏,4,2026-04-12
9231,user060,포장도 꼼꼼하고 품질이 기대 이상이에요 😍,5,2026/06/11 01:07
9232,user073,구매처: http://shop.example.com 방문하세요 배송이 일주일이나 걸렸습니다 별로 👍 https://example.com/event,2,25.01.2026
9233,user045,색감이 사진이랑 똑같아서 만족합니다 🔥 https://example.com/event,4,2026-01-09T20:08:00
9234,user013,[광고] 지금 구매하면 사은품 증정! 아직 잘 모르겠어요 더 써봐야 할 듯 ㅠㅠ,3,
9235,user106,협찬 받아 작성한 후기입니다. 아직 잘 모르겠어요 더 써봐야 할 듯 😡 https://example.com/event,3,2026-01-07
9236,user041,구매처: http://shop.example.com 방문하세요 고객센터 연결도 안 되고 최악이에요 🙏 https://example.com/event,2,2026/01/06 20:38
9237,user014,[광고] 지금 구매하면 사은품 증정! 포장도 꼼꼼하고 품질이 기대 이상이에요,4,11.05.2026
9238,user002,포장도 꼼꼼하고 품질이 기대 이상이에요,4,2026-04-19T02:43:00
9239,user039,색감이 사진이랑 똑같아서 만족합니다,5,
9240,user005,사이즈도 딱 맞고 마감이 깔끔해요 😍,4,2026-05-07
9241,user020,재구매 의사 100% 강추합니다 https://example.com/event,5,2026/02/15 08:42
9242,user010,배송이 정말 빨라서 깜짝 놀랐어요 😍 https://example.com/event,5,25.01.2026
9243,user041,사이즈도 딱 맞고 마감이 깔끔해요 👍,4,2026-01-05T02:13:00
9244,user025,[광고] 지금 구매하면 사은품 증정! 냄새가 너무 심해서 못 쓰겠어요 👍,1,
9245,user014,구매처: http://shop.example.com 방문하세요 포장도 꼼꼼하고 품질이 기대 이상이에요,4,2026-04-09
9246,user029,사진과 색이 완전히 달라서 실망했어요 👍,2,2026/02/13 15:57
9247,user045,색감이 사진이랑 똑같아서 만족합니다,4,01.04.2026
9248,user038,아직 잘 모르겠어요 더 써봐야 할 듯 ㅠㅠ,3,2026-04-27T14:49:00
9249,user072,협찬 받아 작성한 후기입니다. 생각보다 너무 작고 부실해요 🙏 http://bit.ly/abc123,1,
9250,user080,고객센터 연결도 안 되고 최악이에요,2,2026-01-05
9251,user116,배송이 일주일이나 걸렸습니다 별로 🔥,2,2026/06/16 12:13
9252,user082,협찬 받아 작성한 후기입니다. 가성비 최고입니다 또 살게요 🙏 http://bit.ly/abc123,5,04.02.2026
9253,user049,협찬 받아 작성한 후기입니다. 사이즈도 딱 맞고 마감이 깔끔해요,4,2026-01-15T18:10:00
9254,user022,한 번 쓰고 고장났습니다 환불 원해요 😍,2,
9255,user086,사이즈도 딱 맞고 마감이 깔끔해요 😡,4,2026-05-23
9256,user001,배송이 정말 빨라서 깜짝 놀랐어요 😡,5,2026/02/26 09:05
9257,user033,구매처: http://shop.example.com 방문하세요 사이즈도 딱 맞고 마감이 깔끔해요 😡 https://example.com/event,5,22.05.2026
9258,user037,사이즈도 딱 맞고 마감이 깔끔해요 🔥 https://example.com/event,5,2026-05-12T20:27:00
9259,user065,재구매 의사 100% 강추합니다,4,
9260,user026,포장도 꼼꼼하고 품질이 기대 이상이에요 😡 http://bit.ly/abc123,4,2026-02-22
9261,user090,색감이 사진이랑 똑같아서 만족합니다 ㅠㅠ,4,2026/05/11 10:05
9262,user049,재구매 의사 100% 강추합니다 😍,5,24.01.2026
9263,user054,협찬 받아 작성한 후기입니다. 생각보다 너무 작고 부실해요 😡 https://example.com/event,2,2026-05-15T14:35:00
9264,user071,생각보다 너무 작고 부실해요 🙏,2,
9265,user003,재구매 의사 100% 강추합니다 http://bit.ly/abc123,5,2026-06-05
9266,user024,구매처: http://shop.example.com 방문하세요 무난합니다 그냥 평타 🙏,3,2026/03/21 21:07
9267,user020,가격대비 그럭저럭이에요 http://bit.ly/abc123,3,07.04.2026
9268,user083,재구매 의사 100% 강추합니다 😡,,2026-02-13T04:22:00
9269,user114,구매처: http://shop.example.com 방문하세요 색감이 사진이랑 똑같아서 만족합니다,5,
9270,user054,색감이 사진이랑 똑같아서 만족합니다,4,2026-03-08
9271,user034,[광고] 지금 구매하면 사은품 증정! 냄새가 너무 심해서 못 쓰겠어요 😡 https://example.com/event,2,2026/04/23 22:23
9272,user095,협찬 받아 작성한 후기입니다. 사이즈도 딱 맞고 마감이 깔끔해요 🙏,4,16.05.2026
9273,user113,구매처: http://shop.example.com 방문하세요 가성비 최고입니다 또 살게요 ㅠㅠ,5,2026-05-01T00:23:00
9274,user027,포장도 꼼꼼하고 품질이 기대 이상이에요 😍,4,
9275,user051,가성비 최고입니다 또 살게요 👍,,2026-06-11
9276,user061,[광고] 지금 구매하면 사은품 증정! 색감이 사진이랑 똑같아서 만족합니다 ㅠㅠ,5,2026/03/05 19:36
9277,user116,[광고] 지금 구매하면 사은품 증정! 가성비 최고입니다 또 살게요 🔥,4,18.06.2026
9278,user080,[광고] 지금 구매하면 사은품 증정! 색감이 사진이랑 똑같아서 만족합니다 🙏,4,2026-02-15T01:30:00
9279,user120,재구매 의사 100% 강추합니다 🙏 http://bit.ly/abc123,5,
9280,user102,구매처: http://shop.example.com 방문하세요 고객센터 연결도 안 되고 최악이에요 👍 https://example.com/event,2,2026-05-05
9281,user102,구매처: http://shop.example.com 방문하세요 재구매 의사 100% 강추합니다 👍,5,2026/03/02 09:57
9282,user115,포장도 꼼꼼하고 품질이 기대 이상이에요 ㅠㅠ https://example.com/event,5,21.01.2026
9283,user036,협찬 받아 작성한 후기입니다. 생각보다 너무 작고 부실해요 👍,2,2026-05-05T18:54:00
9284,user064,생각보다 너무 작고 부실해요 😍,1,
9285,user068,가성비 최고입니다 또 살게요 😍 http://bit.ly/abc123,4,2026-02-04
9286,user015,배송이 일주일이나 걸렸습니다 별로 👍,1,2026/01/16 19:24
9287,user071,구매처: http://shop.example.com 방문하세요 사진과 색이 완전히 달라서 실망했어요 🔥,1,09.03.2026
9288,user117,포장도 꼼꼼하고 품질이 기대 이상이에요,5,2026-04-08T03:17:00
9289,user076,색감이 사진이랑 똑같아서 만족합니다 http://bit.ly/abc123,4,
9290,user012,협찬 받아 작성한 후기입니다. 포장도 꼼꼼하고 품질이 기대 이상이에요 🔥,5,2026-01-02
9291,user108,[광고] 지금 구매하면 사은품 증정! 냄새가 너무 심해서 못 쓰겠어요 🙏 https://example.com/event,,2026/04/16 23:09
9292,user083,구매처: http://shop.example.com 방문하세요 아직 잘 모르겠어요 더 써봐야 할 듯 👍,3,14.03.2026
9293,user094,가성비 최고입니다 또 살게요,5,2026-05-27T17:44:00
9294,user082,사진과 색이 완전히 달라서 실망했어요 😡,1,
9295,user106,사이즈도 딱 맞고 마감이 깔끔해요 🙏,4,2026-06-06
9296,user092,협찬 받아 작성한 후기입니다. 색감이 사진이랑 똑같아서 만족합니다 👍,4,2026/04/20 15:43
9297,user072,색감이 사진이랑 똑같아서 만족합니다 😡 http://bit.ly/abc123,4,20.05.2026
9298,user018,포장도 꼼꼼하고 품질이 기대 이상이에요 😡 http://bit.ly/abc123,5,2026-05-19T14:59:00
9299,user008,가성비 최고입니다 또 살게요 😡,4,
9300,user057,아직 잘 모르겠어요 더 써봐야 할 듯 😍,3,2026-06-14
9301,user069,구매처: http://shop.example.com 방문하세요 한 번 쓰고 고장났습니다 환불 원해요 😡,1,2026/05/13 20:12
9302,user112,아직 잘 모르겠어요 더 써봐야 할 듯 🔥 http://bit.ly/abc123,3,12.03.2026
9303,user103,구매처: http://shop.example.com 방문하세요 재구매 의사 100% 강추합니다 ㅠㅠ,4,2026-02-18T19:39:00
9304,user069,구매처: http://shop.example.com 방문하세요 포장도 꼼꼼하고 품질이 기대 이상이에요 🙏,5,
9305,user013,고객센터 연결도 안 되고 최악이에요,2,2026-06-18
9306,user089,협찬 받아 작성한 후기입니다. 아직 잘 모르겠어요 더 써봐야 할 듯 👍,3,2026/02/27 19:23
9307,user077,재구매 의사 100% 강추합니다 🔥,5,22.03.2026
9308,user005,[광고] 지금 구매하면 사은품 증정! 색감이 사진이랑 똑같아서 만족합니다,4,2026-02-23T17:07:00
9309,user007,[광고] 지금 구매하면 사은품 증정! 색감이 사진이랑 똑같아서 만족합니다 😍 https://example.com/event,5,
9310,user019,배송이 정말 빨라서 깜짝 놀랐어요 https://example.com/event,4,2026-05-23
9311,user021,고객센터 연결도 안 되고 최악이에요 ㅠㅠ https://example.com/event,2,2026/02/13 19:24
9312,user066,협찬 받아 작성한 후기입니다. 색감이 사진이랑 똑같아서 만족합니다 😡,5,28.04.2026
9313,user005,구매처: http://shop.example.com 방문하세요 포장도 꼼꼼하고 품질이 기대 이상이에요 🙏,5,2026-06-16T16:03:00
9314,user080,[광고] 지금 구매하면 사은품 증정! 배송이 정말 빨라서 깜짝 놀랐어요 😍,5,
9315,user043,배송이 정말 빨라서 깜짝 놀랐어요 😡,5,2026-05-17
9316,user018,포장도 꼼꼼하고 품질이 기대 이상이에요 👍,4,2026/02/12 05:43
9317,user012,협찬 받아 작성한 후기입니다. 배송이 일주일이나 걸렸습니다 별로,1,22.02.2026
9318,user077,고객센터 연결도 안 되고 최악이에요 👍,2,2026-01-01T23:59:00
9319,user105,협찬 받아 작성한 후기입니다. 생각보다 너무 작고 부실해요 ㅠㅠ,1,
9320,user090,사이즈도 딱 맞고 마감이 깔끔해요 🙏 https://example.com/event,5,2026-06-25
9321,user066,색감이 사진이랑 똑같아서 만족합니다 😍 https://example.com/event,4,2026/01/26 10:16
9322,user118,재구매 의사 100% 강추합니다,4,18.05.2026
9323,user001,사이즈도 딱 맞고 마감이 깔끔해요 https://example.com/event,4,2026-06-01T03:59:00
9324,user035,배송이 정말 빨라서 깜짝 놀랐어요 https://example.com/event,5,
9325,user119,가격대비 그럭저럭이에요 😍,3,2026-04-22
9326,user053,구매처: http://shop.example.com 방문하세요 냄새가 너무 심해서 못 쓰겠어요 🔥 http://bit.ly/abc123,,2026/06/23 09:41
9327,user035,가격대비 그럭저럭이에요 😍,3,10.04.2026
9328,user087,협찬 받아 작성한 후기입니다. 사진과 색이 완전히 달라서 실망했어요 🔥,2,2026-05-06T09:08:00
9329,user092,구매처: http://shop.example.com 방문하세요 고객센터 연결도 안 되고 최악이에요 😍 http://bit.ly/abc123,1,
9330,user064,생각보다 너무 작고 부실해요 🙏,,2026-02-05
9331,user067,협찬 받아 작성한 후기입니다. 포장도 꼼꼼하고 품질이 기대 이상이에요 👍,5,2026/05/28 22:47
9332,user085,[광고] 지금 구매하면 사은품 증정! 사진과 색이 완전히 달라서 실망했어요 🔥,1,18.05.2026
9333,user077,구매처: http://shop.example.com 방문하세요 사진과 색이 완전히 달라서 실망했어요 🙏,1,2026-02-25T11:36:00
9334,user006,아직 잘 모르겠어요 더 써봐야 할 듯 ㅠㅠ,3,
9335,user018,[광고] 지금 구매하면 사은품 증정! 재구매 의사 100% 강추합니다 😡 http://bit.ly/abc123,4,2026-06-08
9336,user006,[광고] 지금 구매하면 사은품 증정! 사이즈도 딱 맞고 마감이 깔끔해요 🔥 http://bit.ly/abc123,5,2026/03/25 03:28
9337,user031,포장도 꼼꼼하고 품질이 기대 이상이에요 😡,5,27.03.2026
9338,user114,한 번 쓰고 고장났습니다 환불 원해요 😍 https://example.com/event,2,2026-05-03T02:56:00
9339,user021,협찬 받아 작성한 후기입니다. 한 번 쓰고 고장났습니다 환불 원해요 👍 https://example.com/event,1,
9340,user113,[광고] 지금 구매하면 사은품 증정! 배송이 정말 빨라서 깜짝 놀랐어요,5,2026-06-04
9341,user092,한 번 쓰고 고장났습니다 환불 원해요,2,2026/02/08 03:27
9342,user071,구매처: http://shop.example.com 방문하세요 포장도 꼼꼼하고 품질이 기대 이상이에요 https://example.com/event,,07.01.2026
9343,user079,고객센터 연결도 안 되고 최악이에요,,2026-03-17T15:10:00
9344,user062,배송이 정말 빨라서 깜짝 놀랐어요,4,
9345,user101,[광고] 지금 구매하면 사은품 증정! 무난합니다 그냥 평타 http://bit.ly/abc123,3,2026-05-13
9346,user092,고객센터 연결도 안 되고 최악이에요,2,2026/04/09 07:51
9347,user024,협찬 받아 작성한 후기입니다. 가격대비 그럭저럭이에요 😡,3,08.03.2026
9348,user048,협찬 받아 작성한 후기입니다. 사진과 색이 완전히 달라서 실망했어요 🔥,2,2026-02-18T09:06:00
9349,user093,[광고] 지금 구매하면 사은품 증정! 가성비 최고입니다 또 살게요 🙏 http://bit.ly/abc123,5,
9350,user029,포장도 꼼꼼하고 품질이 기대 이상이에요 👍,5,2026-06-23
9351,user081,가성비 최고입니다 또 살게요 ㅠㅠ,5,2026/01/20 08:11
9352,user101,구매처: http://shop.example.com 방문하세요 가격대비 그럭저럭이에요 😍,,08.02.2026
9353,user035,협찬 받아 작성한 후기입니다. 한 번 쓰고 고장났습니다 환불 원해요 http://bit.ly/abc123,,2026-04-18T04:30:00
9354,user041,포장도 꼼꼼하고 품질이 기대 이상이에요 👍 http://bit.ly/abc123,5,
9355,user012,고객센터 연결도 안 되고 최악이에요 👍 http://bit.ly/abc123,2,2026-05-20
9356,user048,가성비 최고입니다 또 살게요 😡,5,2026/05/07 14:31
9357,user045,구매처: http://shop.example.com 방문하세요 포장도 꼼꼼하고 품질이 기대 이상이에요 ㅠㅠ,5,20.02.2026
9358,user033,[광고] 지금 구매하면 사은품 증정! 배송이 정말 빨라서 깜짝 놀랐어요 ㅠㅠ,5,2026-01-21T02:35:00
9359,user070,포장도 꼼꼼하고 품질이 기대 이상이에요 🙏,5,
9360,user026,배송이 정말 빨라서 깜짝 놀랐어요 👍 http://bit.ly/abc123,4,2026-06-03
9361,user085,구매처: http://shop.example.com 방문하세요 아직 잘 모르겠어요 더 써봐야 할 듯,3,2026/01/01 19:12
9362,user080,냄새가 너무 심해서 못 쓰겠어요 🔥 https://example.com/event,1,08.04.2026
9363,user013,[광고] 지금 구매하면 사은품 증정! 색감이 사진이랑 똑같아서 만족합니다 😡,4,2026-03-05T03:06:00
9364,user036,구매처: http://shop.example.com 방문하세요 무난합니다 그냥 평타 👍 http://bit.ly/abc123,3,
9365,user041,[광고] 지금 구매하면 사은품 증정! 색감이 사진이랑 똑같아서 만족합니다,4,2026-05-13
9366,user028,아직 잘 모르겠어요 더 써봐야 할 듯 🔥 https://example.com/event,3,2026/05/07 22:22
9367,user076,배송이 정말 빨라서 깜짝 놀랐어요 👍,4,25.04.2026
9368,user057,재구매 의사 100% 강추합니다 🙏 https://example.com/event,5,2026-04-12T03:59:00
9369,user074,구매처: http://shop.example.com 방문하세요 고객센터 연결도 안 되고 최악이에요,1,
9370,user019,생각보다 너무 작고 부실해요 👍 https://example.com/event,1,2026-01-14
9371,user035,[광고] 지금 구매하면 사은품 증정! 배송이 정말 빨라서 깜짝 놀랐어요,4,2026/03/04 21:50
9372,user008,구매처: http://shop.example.com 방문하세요 고객센터 연결도 안 되고 최악이에요 🙏 https://example.com/event,1,03.01.2026
9373,user062,[광고] 지금 구매하면 사은품 증정! 배송이 정말 빨라서 깜짝 놀랐어요 🔥,4,2026-01-13T03:11:00
9374,user009,구매처: http://shop.example.com 방문하세요 사진과 색이 완전히 달라서 실망했어요,2,
9375,user070,가성비 최고입니다 또 살게요 🔥,5,2026-01-04
9376,user096,고객센터 연결도 안 되고 최악이에요 🔥 https://example.com/event,1,2026/03/20 23:46
9377,user081,포장도 꼼꼼하고 품질이 기대 이상이에요 ㅠㅠ https://example.com/event,5,12.02.2026
9378,user096,포장도 꼼꼼하고 품질이 기대 이상이에요 http://bit.ly/abc123,5,2026-05-10T07:52:00
9379,user081,색감이 사진이랑 똑같아서 만족합니다 😡,5,
9380,user056,[광고] 지금 구매하면 사은품 증정! 재구매 의사 100% 강추합니다 🙏 http://bit.ly/abc123,4,2026-01-21
9381,user100,구매처: http://shop.example.com 방문하세요 배송이 정말 빨라서 깜짝 놀랐어요 http://bit.ly/abc123,5,2026/03/12 20:46
9382,user113,구매처: http://shop.example.com 방문하세요 재구매 의사 100% 강추합니다 ㅠㅠ,4,28.06.2026
9383,user010,색감이 사진이랑 똑같아서 만족합니다 🙏,4,2026-05-27T23:18:00
9384,user111,재구매 의사 100% 강추합니다 🔥 https://example.com/event,4,
9385,user035,포장도 꼼꼼하고 품질이 기대 이상이에요 😡 https://example.com/event,5,2026-06-11
9386,user119,재구매 의사 100% 강추합니다 😍,5,2026/06/16 23:41
9387,user006,고객센터 연결도 안 되고 최악이에요 👍 https://example.com/event,1,21.03.2026
9388,user071,구매처: http://shop.example.com 방문하세요 생각보다 너무 작고 부실해요 🙏,2,2026-02-14T03:12:00
9389,user085,[광고] 지금 구매하면 사은품 증정! 사진과 색이 완전히 달라서 실망했어요,1,
9390,user075,협찬 받아 작성한 후기입니다. 가성비 최고입니다 또 살게요 🙏 http://bit.ly/abc123,5,2026-03-05
9391,user034,사진과 색이 완전히 달라서 실망했어요 👍,1,2026/06/11 04:54
9392,user109,냄새가 너무 심해서 못 쓰겠어요 https://example.com/event,1,24.05.2026
9393,user092,[광고] 지금 구매하면 사은품 증정! 배송이 일주일이나 걸렸습니다 별로 😡,1,2026-02-10T23:00:00
9394,user061,협찬 받아 작성한 후기입니다. 한 번 쓰고 고장났습니다 환불 원해요 😡,1,
9395,user046,고객센터 연결도 안 되고 최악이에요 ㅠㅠ,2,2026-06-12
9396,user084,생각보다 너무 작고 부실해요 👍,1,2026/02/17 18:25
9397,user043,협찬 받아 작성한 후기입니다. 포장도 꼼꼼하고 품질이 기대 이상이에요,4,24.05.2026
9398,user035,협찬 받아 작성한 후기입니다. 포장도 꼼꼼하고 품질이 기대 이상이에요 🔥,4,2026-05-13T20:03:00
9399,user001,배송이 정말 빨라서 깜짝 놀랐어요 👍,5,
9400,user025,재구매 의사 100% 강추합니다 😡,4,2026-01-06
9401,user015,구매처: http://shop.example.com 방문하세요 한 번 쓰고 고장났습니다 환불 원해요 😍,1,2026/03/25 01:09
9402,user064,재구매 의사 100% 강추합니다 ㅠㅠ,4,22.01.2026
9403,user047,협찬 받아 작성한 후기입니다. 가성비 최고입니다 또 살게요 ㅠㅠ,4,2026-06-27T05:29:00
9404,user047,색감이 사진이랑 똑같아서 만족합니다 🔥,5,
9405,user057,협찬 받아 작성한 후기입니다. 아직 잘 모르겠어요 더 써봐야 할 듯 🔥 http://bit.ly/abc123,3,2026-03-19
9406,user059,포장도 꼼꼼하고 품질이 기대 이상이에요 😡,4,2026/03/06 16:35
9407,user017,배송이 일주일이나 걸렸습니다 별로,1,11.03.2026
9408,user071,[광고] 지금 구매하면 사은품 증정! 포장도 꼼꼼하고 품질이 기대 이상이에요 😡 https://example.com/event,4,2026-02-24T17:33:00
9409,user067,아직 잘 모르겠어요 더 써봐야 할 듯 😡,3,
9410,user054,사진과 색이 완전히 달라서 실망했어요 ㅠㅠ,1,2026-04-20
9411,user044,구매처: http://shop.example.com 방문하세요 배송이 정말 빨라서 깜짝 놀랐어요 😡,5,2026/03/19 07:12
9412,user095,협찬 받아 작성한 후기입니다. 생각보다 너무 작고 부실해요,2,24.06.2026
9413,user058,사이즈도 딱 맞고 마감이 깔끔해요 ㅠㅠ https://example.com/event,4,2026-03-27T21:15:00
9414,user064,한 번 쓰고 고장났습니다 환불 원해요 🔥,1,
9415,user016,[광고] 지금 구매하면 사은품 증정! 사이즈도 딱 맞고 마감이 깔끔해요 🙏 https://example.com/event,4,2026-03-24
9416,user065,한 번 쓰고 고장났습니다 환불 원해요 http://bit.ly/abc123,2,2026/04/02 17:28
9417,user002,가격대비 그럭저럭이에요 ㅠㅠ,3,15.04.2026
9418,user006,사이즈도 딱 맞고 마감이 깔끔해요 ㅠㅠ,5,2026-02-28T01:59:00
9419,user096,협찬 받아 작성한 후기입니다. 생각보다 너무 작고 부실해요 😍,2,
9420,user087,구매처: http://shop.example.com 방문하세요 사이즈도 딱 맞고 마감이 깔끔해요 👍,,2026-02-09
9421,user002,구매처: http://shop.example.com 방문하세요 가성비 최고입니다 또 살게요,,2026/06/08 01:35
9422,user112,고객센터 연결도 안 되고 최악이에요 ㅠㅠ,2,10.06.2026
9423,user079,협찬 받아 작성한 후기입니다. 한 번 쓰고 고장났습니다 환불 원해요 🔥 https://example.com/event,2,2026-04-21T22:12:00
9424,user096,구매처: http://shop.example.com 방문하세요 한 번 쓰고 고장났습니다 환불 원해요 🙏 https://example.com/event,2,
9425,user105,협찬 받아 작성한 후기입니다. 냄새가 너무 심해서 못 쓰겠어요,2,2026-06-21
9426,user018,구매처: http://shop.example.com 방문하세요 사진과 색이 완전히 달라서 실망했어요 😡,1,2026/03/07 00:00
9427,user080,[광고] 지금 구매하면 사은품 증정! 사진과 색이 완전히 달라서 실망했어요 👍 http://bit.ly/abc123,2,24.05.2026
9428,user079,[광고] 지금 구매하면 사은품 증정! 고객센터 연결도 안 되고 최악이에요 https://example.com/event,2,2026-03-01T06:20:00
9429,user067,구매처: http://shop.example.com 방문하세요 재구매 의사 100% 강추합니다 👍,4,
9430,user072,협찬 받아 작성한 후기입니다. 포장도 꼼꼼하고 품질이 기대 이상이에요 😡 http://bit.ly/abc123,,2026-05-24
9431,user051,구매처: http://shop.example.com 방문하세요 한 번 쓰고 고장났습니다 환불 원해요 😡,2,2026/06/13 13:49
9432,user006,배송이 정말 빨라서 깜짝 놀랐어요 👍,5,16.02.2026
9433,user010,협찬 받아 작성한 후기입니다. 배송이 일주일이나 걸렸습니다 별로,2,2026-04-15T08:21:00
9434,user014,재구매 의사 100% 강추합니다,5,
9435,user009,협찬 받아 작성한 후기입니다. 한 번 쓰고 고장났습니다 환불 원해요 😍,2,2026-03-07
9436,user062,무난합니다 그냥 평타 🙏,3,2026/01/21 23:02
9437,user047,배송이 정말 빨라서 깜짝 놀랐어요 👍 http://bit.ly/abc123,4,20.01.2026
9438,user072,협찬 받아 작성한 후기입니다. 가성비 최고입니다 또 살게요 😡,4,2026-01-28T17:39:00
9439,user105,협찬 받아 작성한 후기입니다. 냄새가 너무 심해서 못 쓰겠어요 ㅠㅠ,1,
9440,user022,가격대비 그럭저럭이에요 👍,3,2026-03-26
9441,user045,생각보다 너무 작고 부실해요,1,2026/05/23 03:26
9442,user015,구매처: http://shop.example.com 방문하세요 사이즈도 딱 맞고 마감이 깔끔해요 👍 http://bit.ly/abc123,5,12.01.2026
9443,user120,[광고] 지금 구매하면 사은품 증정! 냄새가 너무 심해서 못 쓰겠어요 👍,,2026-02-02T23:43:00
9444,user069,협찬 받아 작성한 후기입니다. 색감이 사진이랑 똑같아서 만족합니다 ㅠㅠ http://bit.ly/abc123,4,
9445,user114,포장도 꼼꼼하고 품질이 기대 이상이에요 https://example.com/event,4,2026-03-12
9446,user039,사진과 색이 완전히 달라서 실망했어요 🔥,2,2026/03/11 04:25
9447,user086,포장도 꼼꼼하고 품질이 기대 이상이에요 😍,4,09.02.2026
9448,user048,색감이 사진이랑 똑같아서 만족합니다 ㅠㅠ http://bit.ly/abc123,4,2026-04-25T10:14:00
9449,user102,사진과 색이 완전히 달라서 실망했어요,1,
9450,user006,[광고] 지금 구매하면 사은품 증정! 가성비 최고입니다 또 살게요 👍,,2026-04-20
9451,user095,한 번 쓰고 고장났습니다 환불 원해요 🔥,,2026/05/24 21:06
9452,user099,구매처: http://shop.example.com 방문하세요 한 번 쓰고 고장났습니다 환불 원해요,2,06.04.2026
9453,user021,가격대비 그럭저럭이에요 ㅠㅠ https://example.com/event,3,2026-05-17T02:37:00
9454,user012,구매처: http://shop.example.com 방문하세요 한 번 쓰고 고장났습니다 환불 원해요 ㅠㅠ,1,
9455,user045,배송이 정말 빨라서 깜짝 놀랐어요,4,2026-06-04
9456,user053,[광고] 지금 구매하면 사은품 증정! 재구매 의사 100% 강추합니다 ㅠㅠ http://bit.ly/abc123,4,2026/03/26 04:19
9457,user028,냄새가 너무 심해서 못 쓰겠어요 🔥,1,10.01.2026
9458,user076,구매처: http://shop.example.com 방문하세요 무난합니다 그냥 평타 😍,3,2026-01-01T06:23:00
9459,user092,구매처: http://shop.example.com 방문하세요 사이즈도 딱 맞고 마감이 깔끔해요 ㅠㅠ http://bit.ly/abc123,4,
9460,user003,고객센터 연결도 안 되고 최악이에요,2,2026-05-07
9461,user002,[광고] 지금 구매하면 사은품 증정! 무난합니다 그냥 평타 😡,3,2026/01/28 12:49
9462,user079,[광고] 지금 구매하면 사은품 증정! 사진과 색이 완전히 달라서 실망했어요 👍,2,22.06.2026
9463,user028,가성비 최고입니다 또 살게요 😡,4,2026-01-04T09:41:00
9464,user079,배송이 정말 빨라서 깜짝 놀랐어요 ㅠㅠ,4,
9465,user078,사이즈도 딱 맞고 마감이 깔끔해요 😡 http://bit.ly/abc123,5,2026-01-16
9466,user054,구매처: http://shop.example.com 방문하세요 포장도 꼼꼼하고 품질이 기대 이상이에요 😍,4,2026/06/07 06:17
9467,user030,생각보다 너무 작고 부실해요 👍,2,07.05.2026
9468,user075,색감이 사진이랑 똑같아서 만족합니다 ㅠㅠ http://bit.ly/abc123,4,2026-05-17T06:23:00
9469,user016,한 번 쓰고 고장났습니다 환불 원해요 ㅠㅠ,2,
9470,user098,아직 잘 모르겠어요 더 써봐야 할 듯 https://example.com/event,3,2026-05-28
